# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0101 
# CSArefs = 1011 
# Shaper = 100 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 212 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
212	0	1000	0	0
212	0	1000	0	1
212	0	1000	0	2
212	0	1000	23	3
212	0	1000	621	4
212	0	1000	177	5
212	0	1000	710	6
212	0	1000	841	7
212	0	1000	451	8
212	0	1000	135	9
212	0	1000	159	10
212	0	1000	794	11
212	0	1000	172	12
212	0	1000	367	13
212	0	1000	255	14
212	0	1000	0	15
212	0	1000	161	16
212	0	1000	701	17
212	0	1000	605	18
212	0	1000	91	19
212	0	1000	792	20
212	0	1000	282	21
212	0	1000	322	22
212	0	1000	136	23
212	0	1000	305	24
212	0	1000	128	25
212	0	1000	244	26
212	0	1000	53	27
212	0	1000	7	28
212	0	1000	6	29
212	0	1000	0	30
212	0	1000	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
212	1	1000	0	0
212	1	1000	0	1
212	1	1000	1	2
212	1	1000	17	3
212	1	1000	675	4
212	1	1000	217	5
212	1	1000	700	6
212	1	1000	819	7
212	1	1000	509	8
212	1	1000	153	9
212	1	1000	195	10
212	1	1000	772	11
212	1	1000	213	12
212	1	1000	466	13
212	1	1000	387	14
212	1	1000	0	15
212	1	1000	205	16
212	1	1000	729	17
212	1	1000	674	18
212	1	1000	100	19
212	1	1000	770	20
212	1	1000	352	21
212	1	1000	401	22
212	1	1000	155	23
212	1	1000	364	24
212	1	1000	143	25
212	1	1000	306	26
212	1	1000	52	27
212	1	1000	3	28
212	1	1000	3	29
212	1	1000	0	30
212	1	1000	0	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
212	2	1000	0	0
212	2	1000	0	1
212	2	1000	1	2
